source,dataset,layer_index,layer_fraction,raw_variance,scale_free_variance,effective_rank,support_raw_variance,support_scale_free_variance
synthetic,noisy[14],2,0.4,0.003126528114080429,0.003185755107551813,1.8660815954208374,0.001337222522124648,7.081683634169167e-06
synthetic,noisy[14],3,0.6,0.013912132941186428,0.014040383510291576,4.204387664794922,0.009733438491821289,5.0984948757104576e-05
synthetic,noisy[14],4,0.8,0.025781473144888878,0.026371410116553307,2.730508327484131,0.01850241608917713,9.834499360295013e-05
synthetic,noisy[14],5,1.0,0.07969629764556885,0.07628840208053589,2.223651170730591,0.038005925714969635,0.00018854689551517367
synthetic,noisy[15],0,0.0,0.0012207924155518413,0.001218513585627079,1.2950485944747925,0.0005343829980120063,2.7825196866615443e-06
synthetic,noisy[15],1,0.2,0.00225480692461133,0.0022449425887316465,1.594243049621582,0.0008017579093575478,4.160547632636735e-06
synthetic,noisy[15],2,0.4,0.0024874683003872633,0.0025330984499305487,2.0038745403289795,0.0011419042712077498,6.044665042281849e-06
synthetic,noisy[15],3,0.6,0.01764320768415928,0.017806872725486755,3.804666519165039,0.010081924498081207,5.2801333367824554e-05
synthetic,noisy[15],4,0.8,0.03289998322725296,0.03370903059840202,2.602311849594116,0.01778671145439148,9.461069566896185e-05
synthetic,noisy[15],5,1.0,0.08697547763586044,0.08323173224925995,2.145078659057617,0.036780260503292084,0.00018242443911731243
synthetic,noisy[16],0,0.0,0.0014205302577465773,0.0014183851890265942,1.365770697593689,0.0005983969895169139,3.1158874662651215e-06
synthetic,noisy[16],1,0.2,0.0027261669747531414,0.002713381079956889,1.6447045803070068,0.0008729181718081236,4.529759735305561e-06
synthetic,noisy[16],2,0.4,0.003125592600554228,0.003183274529874325,2.0899829864501953,0.0013102249940857291,6.93669380780193e-06
synthetic,noisy[16],3,0.6,0.020976733416318893,0.021190151572227478,4.024481773376465,0.012072279118001461,6.322463013930246e-05
synthetic,noisy[16],4,0.8,0.029662959277629852,0.03037578985095024,2.5672836303710938,0.018086321651935577,9.622946527088061e-05
synthetic,noisy[16],5,1.0,0.08346690237522125,0.07992666959762573,2.3104493618011475,0.03936506807804108,0.0001951928570633754
synthetic,noisy[17],0,0.0,0.0032566736917942762,0.0032547381706535816,1.2919515371322632,0.000700572389177978,3.6480644212133484e-06
synthetic,noisy[17],1,0.2,0.0038832954596728086,0.003866966348141432,1.8200252056121826,0.0010080772917717695,5.231170234765159e-06
synthetic,noisy[17],2,0.4,0.0038742893375456333,0.003944673575460911,2.436401844024658,0.001521300058811903,8.050484211707953e-06
synthetic,noisy[17],3,0.6,0.020206190645694733,0.020409077405929565,4.724343299865723,0.01152385026216507,6.0307789681246504e-05
synthetic,noisy[17],4,0.8,0.028772111982107162,0.029513871297240257,2.8827061653137207,0.018297873437404633,9.735171624924988e-05
synthetic,noisy[17],5,1.0,0.07621988654136658,0.07290923595428467,2.218104124069214,0.04066234827041626,0.000201755843590945
synthetic,noisy[18],0,0.0,0.0014662982430309057,0.0014644600450992584,1.1929789781570435,0.0007173324702307582,3.7356037410063436e-06
synthetic,noisy[18],1,0.2,0.0028358125127851963,0.002821909263730049,1.704667329788208,0.0009344022255390882,4.84839802084025e-06
synthetic,noisy[18],2,0.4,0.0031975058373063803,0.003259968012571335,2.1781904697418213,0.0013103701639920473,6.940406819921918e-06
synthetic,noisy[18],3,0.6,0.01596880704164505,0.016135524958372116,4.105759620666504,0.009787763468921185,5.1230239478172734e-05
synthetic,noisy[18],4,0.8,0.031759075820446014,0.03260624408721924,2.44256591796875,0.016137955710291862,8.582113514421508e-05
synthetic,noisy[18],5,1.0,0.09446542710065842,0.09016650915145874,2.2606699466705322,0.03701592981815338,0.0001836819719756022
synthetic,noisy[19],0,0.0,0.0015609953552484512,0.0015579353785142303,1.1715633869171143,0.0007489167037419975,3.899770490534138e-06
synthetic,noisy[19],1,0.2,0.0033401884138584137,0.0033268274273723364,1.6457796096801758,0.0010645389556884766,5.524731477635214e-06
synthetic,noisy[19],2,0.4,0.003571304026991129,0.0036388845182955265,1.9527344703674316,0.0012891534715890884,6.8242316046962515e-06
synthetic,noisy[19],3,0.6,0.013509745709598064,0.013647760264575481,3.943999767303467,0.008342394605278969,4.3691245082300156e-05
synthetic,noisy[19],4,0.8,0.03229834884405136,0.03313665837049484,2.144665241241455,0.016840673983097076,8.954705117503181e-05
synthetic,noisy[19],5,1.0,0.10429656505584717,0.09964247792959213,2.0154709815979004,0.03228820115327835,0.00015970833192113787
tabarena,Bank_Customer_Churn,0,0.0,0.00023125823645386845,0.00023127876920625567,1.1297597885131836,9.291571041103452e-05,4.841732561544632e-07
tabarena,Bank_Customer_Churn,1,0.2,0.00040742484270595014,0.00040606397669762373,1.5779324769973755,0.0001556315692141652,8.080019711087516e-07
tabarena,Bank_Customer_Churn,2,0.4,0.0005013298941776156,0.0005100219859741628,2.361515760421753,0.00032940617529675364,1.7437654378227307e-06
tabarena,Bank_Customer_Churn,3,0.6,0.003924278542399406,0.003956196829676628,3.76763653755188,0.002889608731493354,1.5115068890736438e-05
tabarena,Bank_Customer_Churn,4,0.8,0.004057365003973246,0.004153873771429062,3.557352304458618,0.003536689793691039,1.8798486053128727e-05
tabarena,Bank_Customer_Churn,5,1.0,0.010668857023119926,0.010173065587878227,2.7648842334747314,0.01022249460220337,5.081768904346973e-05
tabarena,blood-transfusion-service-center,0,0.0,0.0005467112641781569,0.000546783849131316,1.5120097398757935,0.00023914991470519453,1.245990461029578e-06
tabarena,blood-transfusion-service-center,1,0.2,0.0008633597753942013,0.0008614696562290192,2.102037191390991,0.0004404656065162271,2.2890392301633256e-06
tabarena,blood-transfusion-service-center,2,0.4,0.0011522214626893401,0.001172238844446838,3.4738214015960693,0.0007693978259339929,4.072887804795755e-06
tabarena,blood-transfusion-service-center,3,0.6,0.004723804537206888,0.004769871011376381,3.230327844619751,0.002987621584907174,1.563806290505454e-05
tabarena,blood-transfusion-service-center,4,0.8,0.006575399544090033,0.006731109693646431,2.733715772628784,0.004798309411853552,2.5498429749859497e-05
tabarena,blood-transfusion-service-center,5,1.0,0.019379407167434692,0.018484370782971382,2.126396656036377,0.015862731263041496,7.888668187661096e-05
tabarena,churn,0,0.0,0.00016295412206090987,0.00016304277232848108,1.3541288375854492,7.92690843809396e-05,4.13191742154595e-07
tabarena,churn,1,0.2,0.0003454113029874861,0.000344079831847921,2.22096848487854,0.0001899229537229985,9.854409199760994e-07
tabarena,churn,2,0.4,0.00040237794746644795,0.0004093270981684327,2.4328370094299316,0.00027620751643553376,1.4622452226831228e-06
tabarena,churn,3,0.6,0.0036920993588864803,0.0037154732272028923,3.749673843383789,0.0030644468497484922,1.601435178599786e-05
tabarena,churn,4,0.8,0.0036763192620128393,0.0037590940482914448,3.835819721221924,0.003384767100214958,1.7982563804253004e-05
tabarena,churn,5,1.0,0.011357019655406475,0.010812442749738693,2.644493579864502,0.011407842859625816,5.656612847815268e-05
tabarena,credit-g,0,0.0,0.0006990021211095154,0.0006981120677664876,1.1666245460510254,0.0004966370761394501,2.587249355201493e-06
tabarena,credit-g,1,0.2,0.0007679424015805125,0.0007646414451301098,1.4279066324234009,0.0003469929797574878,1.800603854462679e-06
tabarena,credit-g,2,0.4,0.0006120708421804011,0.00062411098042503,1.7579576969146729,0.0002716072485782206,1.439602442587784e-06
tabarena,credit-g,3,0.6,0.00397886848077178,0.004009642638266087,3.417649507522583,0.003501283470541239,1.833109126891941e-05
tabarena,credit-g,4,0.8,0.005048422142863274,0.005160932894796133,4.108062267303467,0.004439205396920443,2.359742393309716e-05
tabarena,credit-g,5,1.0,0.015412076376378536,0.014792769216001034,2.952233076095581,0.013870802707970142,6.933134136488661e-05
tabarena,diabetes,0,0.0,0.0005208274815231562,0.0005200568120926619,1.40041983127594,0.00024444417795166373,1.2729851732729003e-06
tabarena,diabetes,1,0.2,0.0009245589608326554,0.0009212265140376985,1.7593300342559814,0.00033742329105734825,1.7521103927720105e-06
tabarena,diabetes,2,0.4,0.0010271724313497543,0.0010455804876983166,2.861389636993408,0.0005748256808146834,3.0420701477851253e-06
tabarena,diabetes,3,0.6,0.0052385651506483555,0.0052946750074625015,3.921140193939209,0.0036700598429888487,1.9218281522626057e-05
tabarena,diabetes,4,0.8,0.006983625702559948,0.007164251524955034,3.4682445526123047,0.005443967878818512,2.8963020668015815e-05
tabarena,diabetes,5,1.0,0.02197861671447754,0.02096765860915184,2.451284408569336,0.01951458305120468,9.689875150797889e-05
tabarena,E-CommereShippingData,0,0.0,0.0002406814746791497,0.00024036268587224185,1.2209908962249756,0.00011472449114080518,5.974818009235605e-07
tabarena,E-CommereShippingData,1,0.2,0.00043136405292898417,0.0004296910483390093,1.4529067277908325,0.00014390921569429338,7.472505103578442e-07
tabarena,E-CommereShippingData,2,0.4,0.00044563773553818464,0.00045400968519970775,1.857822299003601,0.00016867954400368035,8.930841204346507e-07
tabarena,E-CommereShippingData,3,0.6,0.002174364635720849,0.0021952814422547817,3.391023635864258,0.0019510667771100998,1.0219781870546285e-05
tabarena,E-CommereShippingData,4,0.8,0.0024965358898043633,0.0025541947688907385,3.8133809566497803,0.0022867468651384115,1.2159095604147296e-05
tabarena,E-CommereShippingData,5,1.0,0.0058537013828754425,0.005612846463918686,3.67083740234375,0.005383617710322142,2.689670873223804e-05
tabarena,Fitness_Club,0,0.0,0.00038793968269601464,0.00038833104190416634,1.363925576210022,0.00023315851285587996,1.2145688970122137e-06
tabarena,Fitness_Club,1,0.2,0.0004856770974583924,0.00048420706298202276,1.799170970916748,0.0002359468926442787,1.2252904753040639e-06
tabarena,Fitness_Club,2,0.4,0.0004889885894954205,0.0004971706657670438,2.9122989177703857,0.0002822100941557437,1.492937030889152e-06
tabarena,Fitness_Club,3,0.6,0.0021308851428329945,0.002153545618057251,3.9565811157226562,0.0015111423563212156,7.911469765531365e-06
tabarena,Fitness_Club,4,0.8,0.0026762329507619143,0.0027413605712354183,3.7177209854125977,0.002045231405645609,1.0870705409615766e-05
tabarena,Fitness_Club,5,1.0,0.006386201363056898,0.006110807880759239,3.154662609100342,0.005992015823721886,2.9836493922630325e-05
tabarena,hazelnut-spread-contaminant-detection,0,0.0,0.00025917417951859534,0.000258741871220991,1.085310459136963,0.00011755105515476316,6.120669695519609e-07
tabarena,hazelnut-spread-contaminant-detection,1,0.2,0.0004899435443803668,0.0004872538265772164,1.3228497505187988,0.00012685135880019516,6.575423867616337e-07
tabarena,hazelnut-spread-contaminant-detection,2,0.4,0.00054319784976542,0.0005549590568989515,1.6224511861801147,0.00018520475714467466,9.819201522986987e-07
tabarena,hazelnut-spread-contaminant-detection,3,0.6,0.0017776049207895994,0.0017949307803064585,3.64656925201416,0.0013319671852514148,6.9754200922034215e-06
tabarena,hazelnut-spread-contaminant-detection,4,0.8,0.00270769651979208,0.002770553342998028,3.052737236022949,0.002434351248666644,1.2945542948727962e-05
tabarena,hazelnut-spread-contaminant-detection,5,1.0,0.009072193875908852,0.008666818961501122,2.3422136306762695,0.008449031040072441,4.190172330709174e-05
tabarena,heloc,0,0.0,0.00033085947507061064,0.00033060694113373756,1.4578135013580322,0.0001566031714901328,8.156100648193387e-07
tabarena,heloc,1,0.2,0.0005316626047715545,0.0005289656692184508,1.9705088138580322,0.00020751295960508287,1.0761318662844133e-06
tabarena,heloc,2,0.4,0.0005081270355731249,0.0005181525484658778,2.35699725151062,0.0002465641009621322,1.3065340453977115e-06
tabarena,heloc,3,0.6,0.0021067785564810038,0.00212737824767828,4.205864906311035,0.0016092350706458092,8.427652574027888e-06
tabarena,heloc,4,0.8,0.002749138744547963,0.002814467065036297,3.2280526161193848,0.0023232316598296165,1.2355837498034816e-05
tabarena,heloc,5,1.0,0.006886624731123447,0.006592055782675743,2.4558959007263184,0.006647107657045126,3.3129566872958094e-05
tabarena,in_vehicle_coupon_recommendation,0,0.0,0.0006686471169814467,0.0006675294716842473,1.185487985610962,0.00018536834977567196,9.653459756009397e-07
tabarena,in_vehicle_coupon_recommendation,1,0.2,0.0007772825774736702,0.0007739929715171456,2.0182955265045166,0.0002517644898034632,1.3061027175353956e-06
tabarena,in_vehicle_coupon_recommendation,2,0.4,0.0006706747226417065,0.0006823084549978375,2.181227207183838,0.00023706437787041068,1.2555155990412459e-06
tabarena,in_vehicle_coupon_recommendation,3,0.6,0.003497897181659937,0.003522997023537755,3.4227983951568604,0.002493527252227068,1.3043755643593613e-05
tabarena,in_vehicle_coupon_recommendation,4,0.8,0.003935742191970348,0.004029008559882641,3.9250049591064453,0.0033270223066210747,1.7698454030323774e-05
tabarena,in_vehicle_coupon_recommendation,5,1.0,0.008813312277197838,0.008472336456179619,3.4840826988220215,0.008415549993515015,4.213730790070258e-05
tabarena,Is-this-a-good-customer,0,0.0,0.0002440600364934653,0.0002443911216687411,1.4159810543060303,0.00015504207112826407,8.083123930191505e-07
tabarena,Is-this-a-good-customer,1,0.2,0.0008091349736787379,0.0008059106767177582,2.365522861480713,0.0004891040734946728,2.539014531066641e-06
tabarena,Is-this-a-good-customer,2,0.4,0.000693951325956732,0.0007051296415738761,2.3225488662719727,0.0005947816534899175,3.151055807393277e-06
tabarena,Is-this-a-good-customer,3,0.6,0.004141909535974264,0.0041615767404437065,3.913675308227539,0.003029357176274061,1.582642289577052e-05
tabarena,Is-this-a-good-customer,4,0.8,0.003778523299843073,0.003860039636492729,3.4280190467834473,0.003033009823411703,1.611210791452322e-05
tabarena,Is-this-a-good-customer,5,1.0,0.009523007087409496,0.009085191413760185,2.7716293334960938,0.008865103125572205,4.406744847074151e-05
tabarena,Marketing_Campaign,0,0.0,0.0013247268507257104,0.0013299152487888932,1.412071943283081,0.0007164971902966499,3.7352435811044415e-06
tabarena,Marketing_Campaign,1,0.2,0.0014827989507466555,0.0014767858665436506,2.436803102493286,0.00071236293297261,3.6951994388800813e-06
tabarena,Marketing_Campaign,2,0.4,0.0013808103976771235,0.001398760941810906,2.486182689666748,0.0007431076373904943,3.932553681806894e-06
tabarena,Marketing_Campaign,3,0.6,0.004792115651071072,0.00481656938791275,3.1909632682800293,0.003104538656771183,1.6213760318350978e-05
tabarena,Marketing_Campaign,4,0.8,0.004102128557860851,0.004199759103357792,2.9647140502929688,0.0031839413568377495,1.6934205632423982e-05
tabarena,Marketing_Campaign,5,1.0,0.01083900686353445,0.010308457538485527,2.3171327114105225,0.009934823960065842,4.925024768454023e-05
tabarena,online_shoppers_intention,0,0.0,0.0007342142052948475,0.0007358039729297161,1.5494494438171387,0.00030407652957364917,1.5850542922635213e-06
tabarena,online_shoppers_intention,1,0.2,0.0006937081343494356,0.0006911997916176915,1.9142327308654785,0.00031871249666437507,1.6538032241442124e-06
tabarena,online_shoppers_intention,2,0.4,0.0005999217974022031,0.0006094800191931427,2.295520544052124,0.0003606889513321221,1.908882950374391e-06
tabarena,online_shoppers_intention,3,0.6,0.0030449223704636097,0.0030699637718498707,3.4105587005615234,0.00252227159217,1.317699297942454e-05
tabarena,online_shoppers_intention,4,0.8,0.003457078943029046,0.0035340525209903717,3.313727617263794,0.0022335099056363106,1.1865819942613598e-05
tabarena,online_shoppers_intention,5,1.0,0.012131872586905956,0.011613510549068451,2.6893081665039062,0.010579328052699566,5.241234612185508e-05
tabarena,qsar-biodeg,0,0.0,0.00369249377399683,0.003705117618665099,1.3850398063659668,0.001459356863051653,7.605038263136521e-06
tabarena,qsar-biodeg,1,0.2,0.0031194137409329414,0.003107593860477209,1.7174968719482422,0.0011556361569091678,5.9930680436082184e-06
tabarena,qsar-biodeg,2,0.4,0.0022865450009703636,0.002323036314919591,1.9961012601852417,0.0008758057956583798,4.6379404921026435e-06
tabarena,qsar-biodeg,3,0.6,0.0057560838758945465,0.005814949981868267,3.4328012466430664,0.0029809221159666777,1.5593657735735178e-05
tabarena,qsar-biodeg,4,0.8,0.005355750676244497,0.0054965936578810215,2.9210917949676514,0.0036907861940562725,1.9626430002972484e-05
tabarena,qsar-biodeg,5,1.0,0.018659863620996475,0.01772897318005562,2.1535770893096924,0.015336007811129093,7.59012546041049e-05
tabarena,seismic-bumps,0,0.0,0.00042338977800682187,0.00042466900777071714,1.7557704448699951,0.0002856669598259032,1.4898269000696018e-06
tabarena,seismic-bumps,1,0.2,0.0007164312992244959,0.0007143034599721432,3.036118507385254,0.0005356703186407685,2.7809762741526356e-06
tabarena,seismic-bumps,2,0.4,0.0007778492290526628,0.0007903233636170626,2.9096317291259766,0.0006420602439902723,3.400930609132047e-06
tabarena,seismic-bumps,3,0.6,0.0032580611295998096,0.003267017425969243,2.9886274337768555,0.002776423469185829,1.4481272955890745e-05
tabarena,seismic-bumps,4,0.8,0.002754333894699812,0.002808812540024519,2.835620403289795,0.002532790182158351,1.3438000678434037e-05
tabarena,seismic-bumps,5,1.0,0.00665328511968255,0.0063350689597427845,2.681751251220703,0.006540907546877861,3.242706588935107e-05
tabarena,jm1,0,0.0,0.00047835733857937157,0.00047896819887682796,1.775445580482483,0.0004039212071802467,2.105641442540218e-06
tabarena,jm1,1,0.2,0.0010774282272905111,0.0010731939692050219,2.4250102043151855,0.0007629650644958019,3.9596275200892705e-06
tabarena,jm1,2,0.4,0.0010318733984604478,0.0010485205566510558,3.2922072410583496,0.0010765076149255037,5.699698704120237e-06
tabarena,jm1,3,0.6,0.003402251284569502,0.0034152409061789513,3.6246085166931152,0.00231298990547657,1.205985427077394e-05
tabarena,jm1,4,0.8,0.002458279486745596,0.00251565920189023,3.357278347015381,0.001771504059433937,9.413052794116084e-06
tabarena,jm1,5,1.0,0.003915594890713692,0.0037520453333854675,3.2307636737823486,0.0034961244091391563,1.745194458635524e-05
